ID,T[s],Infiltration[mm],Texture
5,31.2,10.9,Sand
5,32.04,11.1,Sand
5,32.94,11.3,Sand
5,33.78,11.5,Sand
5,34.68,11.7,Sand
5,35.52,11.9,Sand
5,36.36,12,Sand
5,37.26,12.2,Sand
5,38.1,12.4,Sand
5,39,12.6,Sand
5,39.84,12.8,Sand
5,40.68,13,Sand
5,41.58,13.1,Sand
5,42.42,13.3,Sand
5,43.32,13.5,Sand
5,44.16,13.7,Sand
5,45,13.9,Sand
5,45.9,14,Sand
5,46.74,14.2,Sand
5,47.64,14.4,Sand
5,48.48,14.6,Sand
5,49.32,14.7,Sand
5,50.22,14.9,Sand
5,51.06,15.1,Sand
5,51.96,15.3,Sand
5,52.8,15.4,Sand
5,53.64,15.6,Sand
5,54.54,15.8,Sand
5,55.38,15.9,Sand
5,56.28,16.1,Sand
5,57.12,16.3,Sand
5,57.96,16.4,Sand
5,58.86,16.6,Sand
5,59.7,16.8,Sand
5,60.6,16.9,Sand
5,61.2,17.1,Sand
5,62.4,17.3,Sand
5,63,17.4,Sand
5,64.2,17.6,Sand
5,64.8,17.7,Sand
5,66,17.9,Sand
5,66.6,18.1,Sand
5,67.2,18.2,Sand
5,68.4,18.4,Sand
5,69,18.6,Sand
5,70.2,18.7,Sand
5,70.8,18.9,Sand
5,72,19,Sand
5,72.6,19.2,Sand
5,73.8,19.3,Sand
5,74.4,19.5,Sand
5,75,19.7,Sand
5,76.2,19.8,Sand
5,76.8,20,Sand
5,78,20.1,Sand
5,78.6,20.3,Sand
5,79.8,20.4,Sand
5,80.4,20.6,Sand
5,81.6,20.8,Sand
5,82.2,20.9,Sand
5,82.8,21.1,Sand
5,84,21.2,Sand
5,84.6,21.4,Sand
5,85.8,21.5,Sand
5,86.4,21.7,Sand
5,87.6,21.8,Sand
5,88.2,22,Sand
5,88.8,22.1,Sand
5,90,22.3,Sand
5,90.6,22.4,Sand
5,91.8,22.6,Sand
5,92.4,22.7,Sand
5,93.6,22.9,Sand
5,94.2,23.1,Sand
5,95.4,23.2,Sand
5,96,23.4,Sand
5,96.6,23.5,Sand
5,97.8,23.7,Sand
5,98.4,23.8,Sand
5,99.6,24,Sand
5,100.2,24.1,Sand
5,101.4,24.3,Sand
5,102,24.4,Sand
5,103.2,24.5,Sand
5,103.8,24.7,Sand
5,104.4,24.8,Sand
5,105.6,25,Sand
5,106.2,25.1,Sand
5,107.4,25.3,Sand
5,108,25.4,Sand
5,109.2,25.6,Sand
5,109.8,25.7,Sand
5,110.4,25.9,Sand
5,111.6,26,Sand
5,112.2,26.2,Sand
5,113.4,26.3,Sand
5,114,26.5,Sand
5,115.2,26.6,Sand
5,115.8,26.8,Sand
5,117,26.9,Sand
5,117.6,27,Sand
5,118.2,27.2,Sand
5,119.4,27.3,Sand
5,120,27.5,Sand
5,121.2,27.6,Sand
5,121.8,27.8,Sand
5,123,27.9,Sand
5,123.6,28.1,Sand
5,124.8,28.2,Sand
5,125.4,28.4,Sand
5,126,28.5,Sand
5,127.2,28.6,Sand
5,127.8,28.8,Sand
5,129,28.9,Sand
5,129.6,29.1,Sand
5,130.8,29.2,Sand
5,131.4,29.4,Sand
5,132,29.5,Sand
5,133.2,29.6,Sand
5,133.8,29.8,Sand
5,135,29.9,Sand
5,135.6,30.1,Sand
5,136.8,30.2,Sand
5,137.4,30.4,Sand
5,138.6,30.5,Sand
5,139.2,30.7,Sand
5,140.4,30.9,Sand
5,141.6,31.1,Sand
5,142.8,31.2,Sand
5,144,31.4,Sand
5,145.2,31.6,Sand
5,146.4,31.8,Sand
5,147.6,32,Sand
5,148.2,32.2,Sand
5,149.4,32.3,Sand
5,150.6,32.5,Sand
5,151.8,32.7,Sand
5,153,32.9,Sand
5,154.2,33.1,Sand
5,155.4,33.2,Sand
5,156.6,33.4,Sand
5,157.2,33.6,Sand
5,158.4,33.8,Sand
5,159.6,34,Sand
5,160.8,34.2,Sand
5,162,34.3,Sand
5,163.2,34.5,Sand
5,164.4,34.7,Sand
5,165,34.9,Sand
5,166.2,35.1,Sand
5,167.4,35.2,Sand
5,168.6,35.4,Sand
5,169.8,35.6,Sand
5,171,35.8,Sand
5,172.2,36,Sand
5,173.4,36.1,Sand
5,174,36.3,Sand
5,175.2,36.5,Sand
5,176.4,36.7,Sand
5,177.6,36.9,Sand
5,178.8,37,Sand
5,180,37.2,Sand
5,181.2,37.4,Sand
5,182.4,37.6,Sand
5,183,37.8,Sand
5,184.2,37.9,Sand
5,185.4,38.1,Sand
5,186.6,38.3,Sand
5,187.8,38.5,Sand
5,189,38.6,Sand
5,190.2,38.8,Sand
5,191.4,39,Sand
5,192,39.2,Sand
5,193.2,39.4,Sand
5,194.4,39.5,Sand
5,195.6,39.7,Sand
5,196.8,39.9,Sand
5,198,40.1,Sand
5,199.2,40.2,Sand
5,200.4,40.4,Sand
5,201,40.6,Sand
5,202.2,40.8,Sand
5,203.4,40.9,Sand
5,204.6,41.1,Sand
5,205.8,41.3,Sand
5,207,41.5,Sand
5,208.2,41.7,Sand
5,209.4,41.8,Sand
5,210,42,Sand
5,211.2,42.2,Sand
5,212.4,42.4,Sand
5,213.6,42.5,Sand
5,214.8,42.7,Sand
5,216,42.9,Sand
5,217.2,43.1,Sand
5,217.8,43.2,Sand
5,219,43.4,Sand
5,220.2,43.6,Sand
5,221.4,43.8,Sand
5,222.6,43.9,Sand
5,223.8,44.2,Sand
5,225.6,44.4,Sand
5,226.8,44.6,Sand
5,228.6,44.8,Sand
5,229.8,45.1,Sand
5,231.6,45.3,Sand
5,232.8,45.5,Sand
5,234,45.7,Sand
5,235.8,46,Sand
5,237,46.2,Sand
5,238.8,46.4,Sand
5,240,46.7,Sand
5,241.8,46.9,Sand
5,243,47.1,Sand
5,244.2,47.3,Sand
5,246,47.6,Sand
5,247.2,47.8,Sand
5,249,48,Sand
5,250.2,48.2,Sand
5,252,48.5,Sand
5,253.2,48.7,Sand
5,255,48.9,Sand
5,256.2,49.1,Sand
5,257.4,49.4,Sand
5,259.2,49.6,Sand
5,260.4,49.8,Sand
5,262.2,50,Sand
5,263.4,50.3,Sand
5,265.2,50.5,Sand
5,266.4,50.7,Sand
5,267.6,50.9,Sand
5,269.4,51.1,Sand
5,270.6,51.4,Sand
5,272.4,51.6,Sand
5,273.6,51.8,Sand
5,275.4,52,Sand
5,276.6,52.3,Sand
5,277.8,52.5,Sand
5,279.6,52.7,Sand
5,280.8,52.9,Sand
5,282.6,53.2,Sand
5,283.8,53.4,Sand
5,285.6,53.6,Sand
5,286.8,53.8,Sand
5,288,54,Sand
5,289.8,54.3,Sand
5,291,54.5,Sand
5,292.8,54.7,Sand
5,294,54.9,Sand
5,295.8,55.2,Sand
5,297,55.4,Sand
5,298.8,55.6,Sand
5,300,55.8,Sand
5,301.2,56,Sand
5,303,56.3,Sand
5,304.2,56.5,Sand
5,306,56.7,Sand
5,307.2,56.9,Sand
5,309,57.2,Sand
5,310.2,57.4,Sand
5,311.4,57.6,Sand
5,313.2,57.8,Sand
5,314.4,58,Sand
5,316.2,58.3,Sand
5,317.4,58.5,Sand
5,319.2,58.7,Sand
5,320.4,58.9,Sand
5,321.6,59.1,Sand
5,323.4,59.4,Sand
5,324.6,59.6,Sand
5,326.4,59.8,Sand
5,327.6,60,Sand
5,329.4,60.3,Sand
5,330.6,60.5,Sand
5,331.8,60.7,Sand
5,333.6,60.9,Sand
5,334.8,61.1,Sand
5,336.6,61.4,Sand
5,337.8,61.6,Sand
5,339.6,61.8,Sand
5,340.8,62,Sand
5,342.6,62.2,Sand
5,343.8,62.5,Sand
5,345,62.7,Sand
5,346.8,62.9,Sand
5,348,63.1,Sand
5,349.8,63.3,Sand
5,351,63.6,Sand
5,352.8,63.8,Sand
5,354,64,Sand
5,355.2,64.2,Sand
5,357.6,64.5,Sand
5,359.4,64.8,Sand
5,361.2,65.1,Sand
5,363,65.4,Sand
5,364.8,65.6,Sand
5,366.6,65.9,Sand
5,369,66.2,Sand
5,370.8,66.5,Sand
5,372.6,66.8,Sand
5,374.4,67.1,Sand
5,376.2,67.4,Sand
5,378,67.6,Sand
5,380.4,67.9,Sand
5,382.2,68.2,Sand
5,384,68.5,Sand
5,385.8,68.8,Sand
5,387.6,69.1,Sand
5,389.4,69.3,Sand
5,391.8,69.6,Sand
5,393.6,69.9,Sand
5,395.4,70.2,Sand
5,397.2,70.5,Sand
5,399,70.8,Sand
5,400.8,71,Sand
5,403.2,71.3,Sand
5,405,71.6,Sand
5,406.8,71.9,Sand
5,408.6,72.2,Sand
5,410.4,72.5,Sand
5,412.2,72.8,Sand
5,414,73,Sand
5,416.4,73.3,Sand
5,418.2,73.6,Sand
5,420,73.9,Sand
5,421.8,74.2,Sand
5,423.6,74.5,Sand
5,425.4,74.7,Sand
5,427.8,75,Sand
5,429.6,75.3,Sand
5,431.4,75.6,Sand
5,433.2,75.9,Sand
5,435,76.1,Sand
5,436.8,76.4,Sand
5,439.2,76.7,Sand
5,441,77,Sand
5,442.8,77.3,Sand
5,444.6,77.6,Sand
5,446.4,77.8,Sand
5,448.2,78.1,Sand
5,450.6,78.4,Sand
5,452.4,78.7,Sand
5,454.2,79,Sand
5,456,79.3,Sand
5,457.8,79.5,Sand
5,459.6,79.8,Sand
5,462,80.1,Sand
5,463.8,80.4,Sand
5,465.6,80.7,Sand
5,467.4,80.9,Sand
5,469.2,81.2,Sand
5,471,81.5,Sand
5,473.4,81.8,Sand
5,475.2,82.1,Sand
5,477,82.4,Sand
5,478.8,82.6,Sand
5,480.6,82.9,Sand
5,482.4,83.2,Sand
5,484.8,83.5,Sand
5,486.6,83.8,Sand
5,488.4,84,Sand
5,490.2,84.3,Sand
5,492,84.6,Sand
5,493.8,84.9,Sand
5,496.2,85.2,Sand
5,498,85.5,Sand
5,499.8,85.7,Sand
5,501.6,86,Sand
5,503.4,86.3,Sand
5,505.2,86.6,Sand
5,507.6,86.9,Sand
5,509.4,87.1,Sand
5,511.2,87.4,Sand
5,513,87.7,Sand
5,514.8,88,Sand
5,516.6,88.3,Sand
5,518.4,88.5,Sand
5,520.8,88.8,Sand
5,522.6,89.1,Sand
5,524.4,89.4,Sand
5,526.2,89.7,Sand
5,528,90,Sand
5,529.8,90.2,Sand
5,532.2,90.5,Sand
5,534,90.8,Sand
5,535.8,91.1,Sand
5,537.6,91.4,Sand
5,539.4,91.6,Sand
5,541.2,91.9,Sand
5,543.6,92.2,Sand
5,545.4,92.5,Sand
5,547.2,92.8,Sand
5,549,93,Sand
5,550.8,93.3,Sand
5,552.6,93.6,Sand
5,555,93.9,Sand
5,556.8,94.2,Sand
5,558.6,94.4,Sand
5,560.4,94.7,Sand
5,562.2,95,Sand
5,564,95.3,Sand
5,566.4,95.6,Sand
5,568.2,95.8,Sand
5,570,96.1,Sand
5,571.8,96.4,Sand
5,573.6,96.7,Sand
5,575.4,97,Sand
5,577.8,97.2,Sand
5,579.6,97.5,Sand
5,581.4,97.8,Sand
5,583.2,98.1,Sand
5,585,98.4,Sand
5,586.8,98.6,Sand
5,589.2,98.9,Sand
5,591,99.2,Sand
5,592.8,99.5,Sand
5,594.6,99.8,Sand
5,596.4,100,Sand
5,598.2,100,Sand
5,600,101,Sand
5,600,101,Sand
5,606,101,Sand
5,606,102,Sand
5,612,102,Sand
5,612,102,Sand
5,612,103,Sand
5,618,103,Sand
5,618,103,Sand
5,624,104,Sand
5,624,104,Sand
5,624,104,Sand
5,630,105,Sand
5,630,105,Sand
5,636,106,Sand
5,636,106,Sand
5,636,106,Sand
5,642,107,Sand
5,642,107,Sand
5,648,107,Sand
5,648,108,Sand
5,654,108,Sand
5,654,108,Sand
5,654,109,Sand
5,660,109,Sand
5,660,110,Sand
5,666,110,Sand
5,666,110,Sand
5,666,111,Sand
5,672,111,Sand
5,672,111,Sand
5,678,112,Sand
5,678,112,Sand
5,678,112,Sand
5,684,113,Sand
5,684,113,Sand
5,690,113,Sand
5,690,114,Sand
5,690,114,Sand
5,696,115,Sand
5,696,115,Sand
5,702,115,Sand
5,702,116,Sand
5,708,116,Sand
5,708,116,Sand
5,708,117,Sand
5,714,117,Sand
5,714,117,Sand
5,720,118,Sand
5,720,118,Sand
5,720,119,Sand
5,726,119,Sand
5,726,119,Sand
5,732,120,Sand
5,732,120,Sand
5,732,120,Sand
5,738,121,Sand
5,738,121,Sand
5,744,121,Sand
5,744,122,Sand
5,750,122,Sand
5,750,123,Sand
5,750,123,Sand
5,756,123,Sand
5,756,124,Sand
5,762,124,Sand
5,762,124,Sand
5,762,125,Sand
5,768,125,Sand
5,768,125,Sand
5,774,126,Sand
5,774,126,Sand
5,774,127,Sand
5,780,127,Sand
5,780,127,Sand
5,786,128,Sand
5,786,128,Sand
5,792,128,Sand
5,792,129,Sand
5,792,129,Sand
5,798,129,Sand
5,798,130,Sand
5,804,130,Sand
5,804,130,Sand
5,804,131,Sand
5,810,131,Sand
5,810,132,Sand
5,816,132,Sand
5,816,132,Sand
5,816,133,Sand
5,822,133,Sand
5,822,133,Sand
5,828,134,Sand
5,828,134,Sand
5,834,134,Sand
5,834,135,Sand
5,834,135,Sand
5,840,136,Sand
5,840,136,Sand
5,846,136,Sand
5,846,137,Sand
5,846,137,Sand
5,852,137,Sand
5,852,138,Sand
5,858,138,Sand
5,858,138,Sand
5,858,139,Sand
5,864,139,Sand
5,864,140,Sand
5,870,140,Sand
5,870,140,Sand
5,876,141,Sand
5,876,141,Sand
5,876,141,Sand
5,882,142,Sand
5,882,142,Sand
5,888,142,Sand
5,888,143,Sand
5,888,143,Sand
5,894,143,Sand
5,894,144,Sand
5,900,144,Sand
5,900,145,Sand
5,900,145,Sand
5,906,145,Sand
5,906,146,Sand
5,912,146,Sand
5,912,146,Sand
5,918,147,Sand
5,918,147,Sand
5,918,148,Sand
5,924,148,Sand
5,930,149,Sand
5,930,149,Sand
5,936,149,Sand
5,936,150,Sand
5,942,150,Sand
5,942,151,Sand
5,948,151,Sand
5,948,152,Sand
5,954,152,Sand
5,954,153,Sand
5,960,153,Sand
5,960,154,Sand
5,966,154,Sand
5,966,155,Sand
5,972,155,Sand
5,978,156,Sand
5,978,156,Sand
5,984,156,Sand
5,984,157,Sand
5,990,157,Sand
5,990,158,Sand
5,996,158,Sand
5,996,159,Sand
5,1002,159,Sand
5,1002,160,Sand
5,1008,160,Sand
5,1008,161,Sand
5,1014,161,Sand
5,1014,162,Sand
5,1020,162,Sand
5,1026,163,Sand
5,1026,163,Sand
5,1032,163,Sand
5,1032,164,Sand
5,1038,164,Sand
5,1038,165,Sand
5,1044,165,Sand
5,1044,166,Sand
5,1050,166,Sand
5,1050,167,Sand
5,1056,167,Sand
5,1056,168,Sand
5,1062,168,Sand
5,1068,169,Sand
5,1068,169,Sand
5,1074,170,Sand
5,1074,170,Sand
5,1080,171,Sand
5,1080,171,Sand
5,1086,171,Sand
5,1086,172,Sand
5,1092,172,Sand
5,1092,173,Sand
5,1098,173,Sand
5,1098,174,Sand
5,1104,174,Sand
5,1104,175,Sand
5,1110,175,Sand
5,1116,176,Sand
5,1116,176,Sand
5,1122,177,Sand
5,1122,177,Sand
5,1128,178,Sand
5,1128,178,Sand
5,1134,178,Sand
5,1134,179,Sand
5,1140,179,Sand
5,1140,180,Sand
5,1146,180,Sand
5,1146,181,Sand
5,1152,181,Sand
5,1152,182,Sand
5,1158,182,Sand
5,1164,183,Sand
5,1164,183,Sand
5,1170,184,Sand
5,1170,184,Sand
5,1176,185,Sand
5,1176,185,Sand
5,1182,185,Sand
5,1182,186,Sand
5,1188,186,Sand
5,1188,187,Sand
5,1194,187,Sand
5,1194,188,Sand
5,1200,188,Sand
5,1206,189,Sand
5,1206,189,Sand
5,1212,190,Sand
5,1212,190,Sand
5,1218,191,Sand
5,1218,191,Sand
5,1224,192,Sand
5,1224,192,Sand
5,1230,193,Sand
5,1230,193,Sand
5,1236,193,Sand
5,1236,194,Sand
5,1242,194,Sand
5,1242,195,Sand
5,1248,195,Sand
5,1254,196,Sand
5,1254,196,Sand
5,1260,197,Sand
5,1260,197,Sand
5,1266,198,Sand
5,1266,198,Sand
5,1272,199,Sand
5,1272,199,Sand
5,1278,200,Sand
5,1278,200,Sand
5,1284,200,Sand
5,1284,201,Sand
5,1290,201,Sand
5,1296,202,Sand
5,1296,202,Sand
5,1302,203,Sand
5,1302,203,Sand
5,1308,204,Sand
5,1308,204,Sand
5,1314,205,Sand
5,1314,205,Sand
5,1320,206,Sand
5,1320,206,Sand
5,1326,207,Sand
5,1326,207,Sand
5,1332,207,Sand
5,1332,208,Sand
5,1338,208,Sand
5,1344,209,Sand
5,1344,209,Sand
5,1350,210,Sand
5,1350,210,Sand
5,1356,211,Sand
5,1356,211,Sand
5,1362,212,Sand
5,1362,212,Sand
5,1368,213,Sand
5,1368,213,Sand
5,1374,214,Sand
5,1374,214,Sand
5,1380,214,Sand
5,1380,215,Sand
5,1386,216,Sand
5,1392,216,Sand
5,1398,217,Sand
5,1398,217,Sand
5,1404,218,Sand
5,1410,219,Sand
5,1410,219,Sand
5,1416,220,Sand
5,1422,220,Sand
5,1422,221,Sand
5,1428,222,Sand
5,1434,222,Sand
5,1440,223,Sand
5,1440,223,Sand
5,1446,224,Sand
5,1452,225,Sand
5,1452,225,Sand
5,1458,226,Sand
5,1464,226,Sand
5,1464,227,Sand
5,1470,228,Sand
5,1476,228,Sand
5,1476,229,Sand
5,1482,230,Sand
5,1488,230,Sand
5,1494,231,Sand
5,1494,231,Sand
5,1500,232,Sand
5,1506,233,Sand
5,1506,233,Sand
5,1512,234,Sand
5,1518,234,Sand
5,1518,235,Sand
5,1524,236,Sand
5,1530,236,Sand
5,1530,237,Sand
5,1536,237,Sand
5,1542,238,Sand
5,1548,239,Sand
5,1548,239,Sand
5,1554,240,Sand
5,1560,240,Sand
5,1560,241,Sand
5,1566,242,Sand
5,1572,242,Sand
5,1572,243,Sand
5,1578,243,Sand
5,1584,244,Sand
5,1590,245,Sand
5,1590,245,Sand
5,1596,246,Sand
5,1602,246,Sand
5,1602,247,Sand
5,1608,248,Sand
5,1614,248,Sand
5,1614,249,Sand
5,1620,250,Sand
5,1626,250,Sand
5,1626,251,Sand
5,1632,251,Sand
5,1638,252,Sand
5,1644,253,Sand
5,1644,253,Sand
5,1650,254,Sand
5,1656,254,Sand
5,1656,255,Sand
5,1662,256,Sand
5,1668,256,Sand
5,1668,257,Sand
5,1674,257,Sand
5,1680,258,Sand
5,1686,259,Sand
5,1686,259,Sand
5,1692,260,Sand
5,1698,260,Sand
5,1698,261,Sand
5,1704,262,Sand
5,1710,262,Sand
5,1710,263,Sand
5,1716,263,Sand
5,1722,264,Sand
5,1722,265,Sand
5,1728,265,Sand
5,1734,266,Sand
5,1740,267,Sand
5,1740,267,Sand
5,1746,268,Sand
5,1752,268,Sand
5,1752,269,Sand
5,1758,270,Sand
5,1764,270,Sand
5,1764,271,Sand
5,1770,271,Sand
5,1776,272,Sand
5,1782,273,Sand
5,1782,273,Sand
5,1788,274,Sand
5,1794,274,Sand
5,1794,275,Sand
5,1800,276,Sand
5,1806,276,Sand
5,1806,277,Sand
5,1812,277,Sand
5,1818,278,Sand
5,1818,279,Sand
5,1824,279,Sand
5,1830,280,Sand
5,1836,280,Sand
5,1836,281,Sand
5,1842,282,Sand
5,1848,282,Sand
5,1848,283,Sand
5,1854,283,Sand
5,1860,284,Sand
5,1860,285,Sand
5,1866,285,Sand
5,1872,286,Sand
5,1872,287,Sand
5,1878,287,Sand
5,1884,288,Sand
5,1890,288,Sand
5,1890,289,Sand
5,1896,290,Sand
5,1902,290,Sand
5,1902,291,Sand
5,1908,291,Sand
5,1914,292,Sand
5,1914,293,Sand
5,1920,293,Sand
5,1926,294,Sand
5,1932,294,Sand
5,1932,295,Sand
5,1938,296,Sand
5,1944,296,Sand
5,1944,297,Sand
5,1950,297,Sand
5,1956,298,Sand
5,1956,299,Sand
5,1962,299,Sand
5,1968,300,Sand
5,1968,300,Sand
5,1974,301,Sand
5,1980,302,Sand
5,1986,302,Sand
5,1986,303,Sand
5,1992,304,Sand
5,1998,304,Sand
5,1998,305,Sand
5,2004,305,Sand
5,2010,306,Sand
5,2010,307,Sand
5,2016,307,Sand
5,2022,308,Sand
5,2028,308,Sand
5,2028,309,Sand
5,2034,310,Sand
5,2040,310,Sand
5,2040,311,Sand
5,2046,311,Sand
5,2052,312,Sand
5,2052,313,Sand
5,2058,313,Sand
5,2064,314,Sand
5,2064,314,Sand
5,2070,315,Sand
5,2076,316,Sand
5,2082,316,Sand
5,2082,317,Sand
5,2088,317,Sand
5,2094,318,Sand
5,2094,319,Sand
5,2100,319,Sand
5,2106,320,Sand
5,2112,321,Sand
5,2118,322,Sand
5,2124,322,Sand
5,2130,323,Sand
5,2130,324,Sand
5,2136,325,Sand
5,2142,326,Sand
5,2148,326,Sand
5,2154,327,Sand
5,2160,328,Sand
5,2166,329,Sand
5,2172,330,Sand
5,2178,330,Sand
5,2184,331,Sand
5,2184,332,Sand
5,2190,333,Sand
5,2196,333,Sand
5,2202,334,Sand
5,2208,335,Sand
5,2214,336,Sand
5,2220,337,Sand
5,2226,337,Sand
5,2232,338,Sand
5,2238,339,Sand
5,2244,340,Sand
5,2244,341,Sand
5,2250,341,Sand
5,2256,342,Sand
5,2262,343,Sand
5,2268,344,Sand
5,2274,344,Sand
5,2280,345,Sand
5,2286,346,Sand
5,2292,347,Sand
5,2298,348,Sand
5,2298,348,Sand
5,2304,349,Sand
5,2310,350,Sand
5,2316,351,Sand
5,2322,352,Sand
5,2328,352,Sand
5,2334,353,Sand
5,2340,354,Sand
5,2346,355,Sand
5,2352,356,Sand
5,2358,356,Sand
5,2358,357,Sand
5,2364,358,Sand
5,2370,359,Sand
5,2376,360,Sand
5,2382,360,Sand
5,2388,361,Sand
5,2394,362,Sand
5,2400,363,Sand
5,2406,364,Sand
5,2412,364,Sand
5,2418,365,Sand
5,2424,366,Sand
5,2430,367,Sand
5,2430,368,Sand
5,2436,368,Sand
5,2442,369,Sand
5,2448,370,Sand
5,2454,371,Sand
5,2460,371,Sand
5,2466,372,Sand
5,2472,373,Sand
5,2478,374,Sand
5,2484,375,Sand
5,2484,375,Sand
5,2490,376,Sand
5,2496,377,Sand
5,2502,378,Sand
5,2508,379,Sand
5,2514,379,Sand
5,2520,380,Sand
5,2526,381,Sand
5,2532,382,Sand
5,2538,383,Sand
5,2538,383,Sand
5,2544,384,Sand
5,2550,385,Sand
5,2556,386,Sand
5,2562,386,Sand
5,2568,387,Sand
5,2574,388,Sand
5,2580,389,Sand
5,2586,390,Sand
5,2592,390,Sand
5,2598,391,Sand
5,2598,392,Sand
5,2604,393,Sand
5,2610,394,Sand
5,2616,394,Sand
5,2622,395,Sand
5,2628,396,Sand
5,2634,397,Sand
5,2640,398,Sand
5,2646,398,Sand
5,2652,399,Sand
5,2652,400,Sand
5,2658,401,Sand
5,2664,401,Sand
5,2670,402,Sand
5,2676,403,Sand
5,2682,404,Sand
5,2688,405,Sand
5,2694,405,Sand
5,2700,406,Sand
5,2706,407,Sand
5,2712,408,Sand
5,2712,409,Sand
5,2718,409,Sand
5,2724,410,Sand
5,2730,411,Sand
5,2736,412,Sand
5,2742,412,Sand
5,2748,413,Sand
5,2754,414,Sand
5,2760,415,Sand
5,2766,416,Sand
5,2766,416,Sand
5,2772,417,Sand
5,2778,418,Sand
5,2784,419,Sand
5,2790,420,Sand
5,2796,420,Sand
5,2802,421,Sand
5,2808,422,Sand
5,2814,423,Sand
5,2820,423,Sand
5,2820,424,Sand
5,2826,425,Sand
5,2832,426,Sand
5,2838,427,Sand
5,2844,427,Sand
5,2850,428,Sand
5,2856,429,Sand
5,2862,430,Sand
5,2868,431,Sand
5,2874,431,Sand
5,2880,432,Sand
5,2880,433,Sand
5,2886,434,Sand
5,2892,435,Sand
5,2898,435,Sand
5,2904,436,Sand
5,2910,437,Sand
5,2916,438,Sand
5,2922,438,Sand
5,2928,439,Sand
5,2934,440,Sand
5,2934,441,Sand
5,2940,442,Sand
5,2946,442,Sand
5,2952,443,Sand
5,2958,444,Sand
5,2964,445,Sand
5,2970,446,Sand
5,2976,446,Sand
5,2982,447,Sand
5,2988,448,Sand
5,2988,449,Sand
5,2994,449,Sand
5,3000,450,Sand
5,3006,451,Sand
5,3012,452,Sand
5,3018,453,Sand
5,3024,453,Sand
5,3030,454,Sand
5,3036,455,Sand
5,3042,456,Sand
5,3048,457,Sand
5,3048,457,Sand
5,3054,458,Sand
5,3060,459,Sand
5,3066,460,Sand
5,3072,460,Sand
5,3078,461,Sand
5,3084,462,Sand
5,3090,463,Sand
5,3096,464,Sand
5,3102,464,Sand
5,3102,465,Sand
5,3108,466,Sand
5,3114,467,Sand
5,3120,468,Sand
5,3126,468,Sand
5,3132,469,Sand
5,3138,470,Sand
5,3144,471,Sand
5,3150,472,Sand
5,3156,472,Sand
5,3162,473,Sand
5,3162,474,Sand
5,3168,475,Sand
5,3174,475,Sand
5,3180,476,Sand
5,3186,477,Sand
5,3192,478,Sand
5,3198,479,Sand
5,3204,479,Sand
5,3210,480,Sand
5,3216,481,Sand
5,3216,482,Sand
5,3222,483,Sand
5,3228,483,Sand
5,3234,484,Sand
5,3240,485,Sand
5,3246,486,Sand
5,3252,487,Sand
5,3258,488,Sand
5,3264,489,Sand
5,3270,490,Sand
5,3282,491,Sand
5,3288,492,Sand
5,3294,493,Sand
5,3300,494,Sand
5,3306,495,Sand
5,3312,496,Sand
5,3324,497,Sand
5,3330,498,Sand
5,3336,499,Sand
5,3342,500,Sand
5,3348,501,Sand
5,3354,502,Sand
5,3366,503,Sand
5,3372,504,Sand
5,3378,505,Sand
5,3384,506,Sand
5,3390,507,Sand
5,3402,508,Sand
5,3408,509,Sand
5,3414,510,Sand
5,3420,511,Sand
5,3426,512,Sand
5,3432,513,Sand
5,3444,514,Sand
5,3450,515,Sand
5,3456,516,Sand
5,3462,517,Sand
5,3468,518,Sand
5,3474,519,Sand
5,3486,520,Sand
5,3492,521,Sand
5,3498,522,Sand
5,3504,523,Sand
5,3510,524,Sand
5,3516,525,Sand
5,3528,526,Sand
5,3534,528,Sand
5,3540,529,Sand
5,3546,530,Sand
5,3558,531,Sand
5,3564,532,Sand
5,3576,533,Sand
5,3582,535,Sand
5,3594,536,Sand
5,3600,537,Sand
5,3612,538,Sand
5,3618,540,Sand
5,3630,541,Sand
5,3636,542,Sand
5,3648,544,Sand
5,3654,545,Sand
5,3666,546,Sand
5,3672,548,Sand
5,3684,549,Sand
5,3690,550,Sand
5,3702,552,Sand
5,3708,553,Sand
5,3720,554,Sand
5,3726,556,Sand
5,3738,557,Sand
5,3744,558,Sand
5,3756,560,Sand
5,3762,561,Sand
5,3774,562,Sand
5,3786,564,Sand
5,3792,565,Sand
5,3804,566,Sand
5,3810,568,Sand
5,3822,569,Sand
5,3828,570,Sand
5,3840,572,Sand
5,3846,573,Sand
5,3858,574,Sand
5,3864,576,Sand
5,3876,577,Sand
5,3882,578,Sand
5,3894,580,Sand
5,3900,581,Sand
5,3912,583,Sand
5,3924,585,Sand
5,3936,586,Sand
5,3948,588,Sand
5,3960,590,Sand
5,3972,591,Sand
5,3984,593,Sand
5,3996,595,Sand
5,4008,597,Sand
5,4020,598,Sand
5,4032,600,Sand
5,4044,602,Sand
5,4056,604,Sand
5,4068,605,Sand
5,4080,607,Sand
5,4092,609,Sand
5,4104,610,Sand
5,4116,612,Sand
5,4128,614,Sand
5,4140,616,Sand
5,4152,617,Sand
5,4164,619,Sand
5,4176,621,Sand
5,4188,623,Sand
5,4200,624,Sand
5,4212,626,Sand
5,4224,628,Sand
5,4236,630,Sand
5,4248,631,Sand
5,4266,634,Sand
5,4278,636,Sand
5,4296,638,Sand
5,4308,640,Sand
